ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85
Action 39,EMG7L,1,0,1,-4,1,-7,26,-15,-21,-1,-2,-1,0,2,1,-2,-2,-1,-5,-5,9,-1,0,3,-7,10,9,-20,10,3,-13,-6,-8,1,5,-1,2,-2,13,1,8,2,5,7,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG0R,-8,-6,-13,-2,-4,7,-4,1,-3,-1,-1,-3,-4,-1,10,-2,0,0,-12,15,-7,6,-2,8,1,-4,-29,8,-9,1,6,-5,-2,0,1,23,2,-6,4,1,-3,0,1,6,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG1R,-5,-11,-10,5,-6,5,-6,5,-9,-6,-1,-3,2,-4,7,-2,-1,-4,-5,8,1,-2,-2,8,-5,1,-16,3,-7,-3,3,-5,-3,1,-3,14,1,-5,-2,5,-4,-3,0,3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG2R,-12,-10,-7,-4,0,1,-12,7,-6,-1,-2,-7,4,-7,6,-2,-1,-4,-3,1,0,-2,-3,2,-4,-1,-7,1,-3,-4,1,-1,-1,-1,-1,5,1,-1,-2,1,-4,-2,1,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG3R,-24,6,12,-20,7,-19,-11,12,-5,-3,-2,-12,4,-10,-1,-2,3,-8,-4,-2,2,-1,-2,-2,-3,-2,0,-1,0,-2,-1,-1,2,-4,1,2,-2,-1,-4,-1,-2,-1,0,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG4R,-20,-13,9,9,-1,-2,-19,3,-4,0,-3,-7,7,-2,9,0,0,-6,-2,0,1,0,-1,-1,-3,-3,-2,0,-1,-2,-1,-1,0,-3,1,-1,-2,-2,-3,0,-3,-3,-2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG5R,-5,-5,9,10,-15,5,-2,1,-6,-3,-3,-6,7,0,18,0,4,-6,-4,-1,8,-5,4,-2,-4,-6,1,-3,5,-1,-1,4,4,-5,6,1,-8,-3,0,-2,-3,-7,-2,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG6R,82,-1,-27,-18,-29,48,16,18,2,-16,-10,-10,29,3,46,-5,0,-18,-9,-11,9,2,-19,2,3,9,16,-15,11,5,4,-1,8,19,11,5,-16,1,8,1,-15,-30,1,-3,2,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,EMG7R,-13,-1,8,-30,-5,49,14,12,2,-2,3,0,0,-3,19,-7,2,1,-10,22,-20,15,-9,1,-1,-12,-52,12,-6,-3,-3,-7,-9,12,0,39,15,-10,8,-6,1,7,-3,3,-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,GLX,-34.6875,-23.125,-17.3125,-2.9375,4.375,-5.9375,3.75,-0.1875,2.8125,0,4.4375,26.625,48.125,55.8125,55.4375,48.625,40.5625,17.4375,-9.4375,-18.9375,-25.3125,-1,7.8125,6.8125,-2.875,-0.25,-0.375,-2.3125,-0.25,1.25,-3.375,-4.1875,-3.25,2.8125,0.5625,-1.25,-0.9375,-1.1875,-0.5625,-1.0625,-1.625,-2.1875,-1.1875,-0.9375,-2.75,2.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,GLY,-34.6875,-23.125,-17.3125,-2.9375,4.375,-5.9375,3.75,-0.1875,2.8125,0,4.4375,26.625,48.125,55.8125,55.4375,48.625,40.5625,17.4375,-9.4375,-18.9375,-25.3125,-1,7.8125,6.8125,-2.875,-0.25,-0.375,-2.3125,-0.25,1.25,-3.375,-4.1875,-3.25,2.8125,0.5625,-1.25,-0.9375,-1.1875,-0.5625,-1.0625,-1.625,-2.1875,-1.1875,-0.9375,-2.75,2.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,GLZ,-34.6875,-23.125,-17.3125,-2.9375,4.375,-5.9375,3.75,-0.1875,2.8125,0,4.4375,26.625,48.125,55.8125,55.4375,48.625,40.5625,17.4375,-9.4375,-18.9375,-25.3125,-1,7.8125,6.8125,-2.875,-0.25,-0.375,-2.3125,-0.25,1.25,-3.375,-4.1875,-3.25,2.8125,0.5625,-1.25,-0.9375,-1.1875,-0.5625,-1.0625,-1.625,-2.1875,-1.1875,-0.9375,-2.75,2.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,GRX,-27.875,-29.25,-27.25,9.9375,3.5625,-3.4375,-11.1875,2.4375,1.9375,-0.125,2.9375,-3.75,-21.3125,-29.1875,-20.5,-19.25,-0.0625,19.5,4.875,-11.1875,-5.9375,1.6875,-6.5,-4.625,-4.75,0.3125,0.9375,1.9375,2.3125,2.625,1.0625,1.8125,0.75,-0.875,-4.5625,-1.5625,0.1875,-0.25,-1.5625,-0.4375,-2.1875,0.6875,4,4.875,-0.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,GRY,-27.875,-29.25,-27.25,9.9375,3.5625,-3.4375,-11.1875,2.4375,1.9375,-0.125,2.9375,-3.75,-21.3125,-29.1875,-20.5,-19.25,-0.0625,19.5,4.875,-11.1875,-5.9375,1.6875,-6.5,-4.625,-4.75,0.3125,0.9375,1.9375,2.3125,2.625,1.0625,1.8125,0.75,-0.875,-4.5625,-1.5625,0.1875,-0.25,-1.5625,-0.4375,-2.1875,0.6875,4,4.875,-0.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,GRZ,-27.875,-29.25,-27.25,9.9375,3.5625,-3.4375,-11.1875,2.4375,1.9375,-0.125,2.9375,-3.75,-21.3125,-29.1875,-20.5,-19.25,-0.0625,19.5,4.875,-11.1875,-5.9375,1.6875,-6.5,-4.625,-4.75,0.3125,0.9375,1.9375,2.3125,2.625,1.0625,1.8125,0.75,-0.875,-4.5625,-1.5625,0.1875,-0.25,-1.5625,-0.4375,-2.1875,0.6875,4,4.875,-0.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,ORL,6.825511,6.417311,6.267688,6.192542,6.165636,6.137552,6.122259,6.134178,6.138878,6.15245,6.196639,6.312688,6.531806,6.80416,7.203814,7.507614,7.717095,7.977585,8.243408,8.343222,8.56066,8.63991,8.657994,8.656877,8.597136,8.556827,8.528274,8.515613,8.511522,8.50688,8.502042,8.50531,8.51085,8.545237,8.567955,8.584545,8.602963,8.608164,8.611921,8.609543,8.608171,8.596514,8.584558,8.570216,8.547388,8.538012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,OPL,6.899271,6.709276,6.620055,6.577356,6.575561,6.624515,6.647608,6.643979,6.641047,6.638898,6.653531,6.690612,6.747298,6.807141,6.883894,6.931961,6.959042,6.983179,7.007083,7.02003,7.054814,7.071397,7.079947,7.083723,7.098637,7.104505,7.106842,7.107965,7.103834,7.101329,7.095901,7.093493,7.094511,7.101045,7.103145,7.104851,7.106332,7.10563,7.105288,7.102886,7.100672,7.097348,7.092232,7.090127,7.089127,7.090719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,OYL,6.896843,6.504189,6.362793,6.280281,6.238044,6.217059,6.214005,6.218534,6.220693,6.23414,6.275096,6.372443,6.541131,6.744225,7.057337,7.297369,7.468439,7.701163,7.981523,8.105343,8.443922,8.54949,8.561505,8.556808,8.498639,8.456829,8.424261,8.413294,8.409449,8.403119,8.402143,8.410534,8.420381,8.453828,8.474455,8.492719,8.512681,8.519099,8.522868,8.521726,8.521446,8.51367,8.504339,8.491091,8.472701,8.460833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,ORR,4.220127,4.18128,4.141158,4.152792,4.12948,4.124517,4.106395,4.108253,4.115088,4.110114,4.08285,3.971619,3.808425,3.630549,3.366255,3.160746,2.921631,2.786069,2.651637,2.528026,2.449525,2.453104,2.479012,2.488842,2.496369,2.500037,2.49575,2.495131,2.498068,2.496523,2.494102,2.495072,2.497535,2.483876,2.453253,2.435147,2.428277,2.417721,2.398395,2.387541,2.387323,2.396312,2.409003,2.43759,2.457307,2.471829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,OPR,6.070363,6.21908,6.327332,6.407257,6.489104,6.507267,6.502059,6.483806,6.475562,6.4777,6.510612,6.613158,6.713814,6.814128,6.927866,6.988156,7.057088,7.085309,7.109915,7.124724,7.144764,7.158122,7.173276,7.181284,7.187294,7.188024,7.186126,7.183222,7.18104,7.176011,7.173307,7.170041,7.16556,7.160833,7.158481,7.159696,7.161665,7.16384,7.167818,7.170323,7.175638,7.181812,7.184261,7.186555,7.188048,7.18741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 39,OYR,4.592955,4.62043,4.637877,4.656075,4.637246,4.629866,4.632963,4.639885,4.643836,4.640894,4.60716,4.483552,4.329916,4.168092,3.933269,3.748494,3.524429,3.356248,3.197338,3.08394,3.02709,3.026875,3.066124,3.085497,3.102204,3.110333,3.105099,3.102989,3.1022,3.094128,3.090058,3.090818,3.090842,3.077561,3.054984,3.042214,3.035577,3.025689,3.009234,3.000846,3.003626,3.014619,3.024313,3.0402,3.058886,3.070345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ALX,-0.9667969,-0.9677734,-0.9619141,-0.9682617,-0.9619141,-0.9750977,-0.9697266,-0.9824219,-0.9931641,-0.9931641,-0.9575195,-0.9506836,-0.9697266,-0.9648438,-0.9433594,-1.023438,-1.027832,-1.032715,-0.9824219,-0.8969727,-0.8525391,-0.8408203,-0.8251953,-0.8232422,-0.8510742,-0.8447266,-0.8168945,-0.8261719,-0.8588867,-0.9023438,-0.9360352,-0.9614258,-0.9492188,-0.9584961,-0.9711914,-1.030273,-0.9433594,-0.9428711,-0.9760742,-0.9741211,-0.9829102,-0.9770508,-0.9711914,-0.9643555,-0.9785156,-1.005859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ALY,0.1811523,0.1835938,0.1894531,0.1865234,0.1894531,0.2006836,0.2124023,0.1831055,0.2109375,0.2109375,0.2026367,0.1987305,0.2133789,0.2094727,0.2954102,0.2700195,0.2836914,0.2797852,0.3027344,0.3110352,0.3422852,0.3388672,0.3520508,0.3959961,0.4067383,0.4155273,0.387207,0.3745117,0.3549805,0.3295898,0.3759766,0.3876953,0.2998047,0.3901367,0.284668,0.3457031,0.1782227,0.3295898,0.1772461,0.2265625,0.1972656,0.1699219,0.1816406,0.1645508,0.2109375,0.1586914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ALZ,-0.1582031,-0.1621094,-0.1645508,-0.1713867,-0.1660156,-0.1484375,-0.1323242,-0.1445313,-0.1469727,-0.1469727,-0.1347656,-0.1225586,-0.1162109,-0.1196289,-0.1665039,-0.09863281,-0.02197266,0.1196289,0.2226563,0.2480469,0.1826172,0.2114258,0.2895508,0.3496094,0.3999023,0.3994141,0.3452148,0.2856445,0.2333984,0.2509766,0.1694336,0.1318359,0.1196289,-0.07421875,-0.2485352,-0.1503906,-0.1323242,-0.1147461,-0.1396484,-0.1328125,-0.1552734,-0.1503906,-0.1640625,-0.1762695,-0.168457,-0.1459961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ARX,-0.9970703,-1.001465,-1.006348,-0.9799805,-1.052246,-1.022461,-1.084961,-1.249023,-1.108887,-0.9272461,-0.7070313,-0.434082,-0.2915039,-0.09179688,0.2402344,-0.3076172,-0.3476563,-0.550293,-0.6728516,-0.7792969,-0.840332,-0.9355469,-0.8852539,-0.859375,-0.8574219,-0.8212891,-0.8183594,-0.824707,-0.8935547,-0.9609375,-0.9350586,-0.9580078,-1.023438,-1.01123,-0.9790039,-0.9863281,-1.005859,-0.987793,-0.9975586,-0.9780273,-0.9926758,-1.008789,-0.9951172,-1.015137,-0.980957,-0.9819336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ARY,-0.2036133,-0.2084961,-0.2016602,-0.2324219,-0.2583008,-0.3725586,-0.3164063,-0.3549805,-0.3598633,-0.4038086,-0.347168,-0.2421875,-0.3051758,-0.2104492,-0.1801758,-0.2607422,-0.3540039,-0.2753906,-0.3623047,-0.515625,-0.4790039,-0.4165039,-0.3916016,-0.402832,-0.3598633,-0.3413086,-0.3510742,-0.3242188,-0.315918,-0.3618164,-0.3652344,-0.2490234,-0.3969727,-0.3608398,-0.3139648,-0.2529297,-0.2299805,-0.2373047,-0.2270508,-0.2363281,-0.2260742,-0.2207031,-0.2231445,-0.2148438,-0.2075195,-0.2158203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ARZ,-0.02197266,-0.00390625,-0.03515625,-0.07226563,0.08935547,0.1230469,0.2319336,0.5854492,0.6787109,0.7304688,0.6362305,0.515625,0.7636719,0.3999023,0.8925781,0.4848633,0.984375,0.7558594,0.7773438,0.7299805,0.7094727,0.6582031,0.5825195,0.6166992,0.5527344,0.4731445,0.3886719,0.3554688,0.3916016,0.4179688,0.3569336,0.2436523,0.09619141,-0.03271484,0.06591797,0.03955078,-0.01074219,0.001953125,-0.01074219,-0.03271484,-0.046875,-0.03759766,-0.04785156,-0.0546875,-0.06005859,-0.05957031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG0L,-24,-3,-2,-6,-3,2,-4,27,-4,17,-13,1,-3,2,-1,-16,3,12,-3,14,0,9,3,-8,-2,6,-3,-7,-4,-12,3,1,4,-7,-38,-13,3,2,-13,1,-4,-1,-7,7,3,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG1L,1,1,-2,2,-3,1,-2,5,-5,1,1,-1,-4,0,14,3,-19,2,-5,3,-5,-2,-3,-3,-5,1,-5,-8,5,-8,-1,-2,-3,-6,-2,0,-1,-2,-2,-1,0,-3,-2,0,-7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG2L,2,0,0,0,-3,-1,0,1,-2,-2,1,0,-1,-3,1,17,-11,-2,-3,0,-15,-2,-12,3,-8,1,-4,-12,4,5,-4,-4,-4,-4,2,3,1,-3,-1,-1,0,-4,2,-1,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG3L,1,-3,1,0,-2,-1,0,0,-2,-2,0,2,-1,14,-10,62,-13,-5,-9,7,-3,8,-22,6,-9,-1,-1,-17,-13,34,-8,-5,-5,-6,1,2,1,-2,0,0,-1,-5,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG4L,2,-2,0,-1,-2,-1,0,-1,-1,-4,4,-1,-1,4,6,-6,-6,-2,-6,3,-1,-7,-9,-2,-7,0,-4,-10,-1,1,-10,-3,-3,1,1,4,1,-2,-1,-1,-1,-4,1,-2,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG5L,4,-2,0,-2,0,-1,-1,-1,-2,-6,8,4,-2,2,5,-15,-3,-6,-6,6,-7,1,-3,-2,-3,3,-4,-6,-4,-5,-7,-3,-1,1,2,9,1,-4,-9,1,-1,-1,1,-2,-4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG6L,8,-1,1,-3,-2,-2,1,-1,-1,-13,14,7,-2,0,0,-12,-7,0,-3,6,-16,6,-3,-3,-3,2,-4,-1,-2,-3,-3,-3,-3,2,-4,12,-3,-1,-16,3,2,-5,-5,5,-12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG7L,4,-4,1,-11,-1,2,-1,9,2,-15,2,9,-3,1,-3,-12,-3,3,-3,4,-7,0,3,-4,0,3,-5,-2,-7,0,0,-1,-7,5,2,12,-6,9,-1,3,1,-8,-3,-1,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG0R,-18,3,2,5,-8,-11,27,1,-6,12,-13,-27,-15,3,-1,2,2,0,-9,-4,-8,-2,9,-10,1,0,-2,6,-22,0,2,3,-8,9,11,-15,6,-3,5,20,5,2,14,-28,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG1R,-14,1,-1,11,8,-22,11,-21,-21,23,-8,-50,-24,0,-5,0,7,4,0,1,-15,0,9,1,5,-3,-1,4,-15,1,3,-1,-4,10,4,-5,-3,-16,14,16,5,-2,6,-12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG2R,-7,1,-4,8,0,-9,-26,-42,-27,50,-12,-71,10,-8,-10,-3,-2,-2,5,9,-18,1,7,7,2,-2,-1,2,-10,-2,4,0,0,3,-1,-5,-3,-9,6,6,4,0,3,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG3R,0,1,-2,16,-25,-17,-94,11,-58,61,-59,-51,58,-24,-7,6,-10,5,1,3,-6,-3,16,6,0,2,-1,2,-14,-11,9,5,4,-4,-7,-4,-2,-4,0,2,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG4R,0,1,-3,10,5,5,27,-15,-20,47,-38,-46,-14,-20,-10,-4,-6,0,13,15,0,-2,10,7,5,-1,-2,0,-11,-3,4,3,3,1,-4,-6,-1,-4,-1,2,3,2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG5R,-2,2,-2,11,3,20,-1,0,-8,24,-19,-15,-14,-4,-5,-4,-10,-9,2,15,-6,4,5,0,-4,-2,-2,-1,0,1,-3,4,-3,7,2,-10,4,0,-2,10,8,-1,6,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG6R,-14,1,-2,4,-6,5,-4,-12,-6,11,-38,-26,-23,-3,4,0,-6,-9,35,55,-38,11,2,0,-40,-14,2,-6,50,-31,30,7,-10,7,6,-21,-5,20,-17,38,34,-9,17,-20,6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,EMG7R,-25,7,2,6,1,-1,9,-4,-5,8,-9,-24,-18,-3,10,-1,-6,-13,-16,-18,-17,4,23,1,6,-7,0,1,-37,10,10,9,3,1,10,-19,17,0,-10,21,3,2,10,-37,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,GLX,-0.375,-0.8125,-1.4375,-6.5,-5.75,-6.75,-5.75,11.625,6.4375,6.4375,-7.6875,-6.4375,-7.6875,-6.5625,-8.4375,-27.75,-20.75,-27.125,-25.8125,-22.5625,-27.8125,-19.3125,3.1875,-3.375,-8.875,3.25,0.875,8.75,38.75,43.8125,40.125,54.875,50.9375,34.75,23.3125,3.5,-0.25,-80.9375,-96.875,23.875,11.75,7.1875,3.8125,-5.1875,-4.25,-9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,GLY,-0.375,-0.8125,-1.4375,-6.5,-5.75,-6.75,-5.75,11.625,6.4375,6.4375,-7.6875,-6.4375,-7.6875,-6.5625,-8.4375,-27.75,-20.75,-27.125,-25.8125,-22.5625,-27.8125,-19.3125,3.1875,-3.375,-8.875,3.25,0.875,8.75,38.75,43.8125,40.125,54.875,50.9375,34.75,23.3125,3.5,-0.25,-80.9375,-96.875,23.875,11.75,7.1875,3.8125,-5.1875,-4.25,-9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,GLZ,-0.375,-0.8125,-1.4375,-6.5,-5.75,-6.75,-5.75,11.625,6.4375,6.4375,-7.6875,-6.4375,-7.6875,-6.5625,-8.4375,-27.75,-20.75,-27.125,-25.8125,-22.5625,-27.8125,-19.3125,3.1875,-3.375,-8.875,3.25,0.875,8.75,38.75,43.8125,40.125,54.875,50.9375,34.75,23.3125,3.5,-0.25,-80.9375,-96.875,23.875,11.75,7.1875,3.8125,-5.1875,-4.25,-9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,GRX,6.25,-1.375,-2.4375,-3.0625,2.4375,3.75,23.875,59.3125,39,39.125,67.875,43.0625,-26.0625,-4.6875,6.1875,-20.1875,-26.875,-25.25,-50.8125,-42.0625,-4.8125,-1,3,6.375,4.1875,6.125,9.25,-3.25,-43.3125,-31.125,-18.6875,-32.1875,-44.6875,7.5,17.0625,25.625,-23.8125,13.5,-7.1875,-10.3125,-3.8125,1,6.0625,-8.3125,-6.625,-2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,GRY,6.25,-1.375,-2.4375,-3.0625,2.4375,3.75,23.875,59.3125,39,39.125,67.875,43.0625,-26.0625,-4.6875,6.1875,-20.1875,-26.875,-25.25,-50.8125,-42.0625,-4.8125,-1,3,6.375,4.1875,6.125,9.25,-3.25,-43.3125,-31.125,-18.6875,-32.1875,-44.6875,7.5,17.0625,25.625,-23.8125,13.5,-7.1875,-10.3125,-3.8125,1,6.0625,-8.3125,-6.625,-2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,GRZ,6.25,-1.375,-2.4375,-3.0625,2.4375,3.75,23.875,59.3125,39,39.125,67.875,43.0625,-26.0625,-4.6875,6.1875,-20.1875,-26.875,-25.25,-50.8125,-42.0625,-4.8125,-1,3,6.375,4.1875,6.125,9.25,-3.25,-43.3125,-31.125,-18.6875,-32.1875,-44.6875,7.5,17.0625,25.625,-23.8125,13.5,-7.1875,-10.3125,-3.8125,1,6.0625,-8.3125,-6.625,-2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 40,ORL,8.493041,8.50217,8.522305,8.530441,8.535093,8.52388,8.512341,8.50445,8.485728,8.485728,8.328319,8.223424,8.174194,8.156882,8.191386,8.14845,7.990534,7.574656,6.985691,6.625236,6.412382,6.276336,6.232888,6.229023,6.219171,6.213973,6.226444,6.278478,6.471429,6.65792,6.956073,7.189493,7.41484,7.696103,7.914104,8.178047,8.372729,8.46715,8.501243,8.610117,8.637998,8.655865,8.658085,8.624292,8.590597,8.567057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
